"","premisetype","offence","occurrenceyear","occurrencemonth","occurrenceday","occurrencedayofyear","occurrencedayofweek","occurrencehour","Division","Hood_ID","Neighbourhood","Lat","Long","occurrence_ts","ppl_2016","annual_growth_rate","children_2016","youth_2016","working_2016","pre-retirement_2016","seniors_2016","older_2016","ppl_2017","children_2017","youth_2017","working_2017","pre.retirement_2017","seniors_2017","older_2017","ppl_2018","children_2018","youth_2018","working_2018","pre.retirement_2018","seniors_2018","older_2018","ppl_2019","children_2019","youth_2019","working_2019","pre.retirement_2019","seniors_2019","older_2019"
"13804","Outside","Theft Of Motor Vehicle",2019,6,14,165,"Friday",16,"D13",107,"Oakwood Village (107)",43.6887856,-79.4404144,2019-06-14 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21659,3196,2323,9737,2645,3778,551
"13805","Outside","Theft Of Motor Vehicle",2019,6,14,165,"Friday",21,"D43",136,"West Hill (136)",43.7746811,-79.1793289,2019-06-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30107,5094,4341,11832,4160,4660,687
"13806","Outside","Theft Of Motor Vehicle",2019,6,15,166,"Saturday",11,"D23",1,"West Humber-Clairville (1)",43.7123146,-79.5886612,2019-06-15 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31066,4719,5078,12911,3721,4644,574
"13807","Outside","Theft Of Motor Vehicle",2019,6,15,166,"Saturday",13,"D31",22,"Humbermede (22)",43.7392845,-79.5381546,2019-06-15 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14676,2780,2101,6085,1662,2039,245
"13808","Outside","Theft Of Motor Vehicle",2019,6,15,166,"Saturday",19,"D22",14,"Islington-City Centre West (14)",43.6201973,-79.5157776,2019-06-15 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67565,8944,7215,31720,8299,11380,2274
"13809","Outside","Theft Of Motor Vehicle",2019,6,15,166,"Saturday",20,"D12",110,"Keelesdale-Eglinton West (110)",43.6821365,-79.4715958,2019-06-15 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12403,1806,1604,5373,1610,2002,258
"13810","Outside","Theft Of Motor Vehicle",2019,6,15,166,"Saturday",21,"D53",95,"Annex (95)",43.6791496,-79.3904343,2019-06-15 21:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34935,2701,4292,17212,3983,6764,1190
"13811","Outside","Theft Of Motor Vehicle",2019,6,15,166,"Saturday",22,"D23",7,"Willowridge-Martingrove-Richview (7)",43.6864395,-79.5655136,2019-06-15 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24779,3976,2936,9104,3249,5486,990
"13812","Outside","Theft Of Motor Vehicle",2019,6,15,166,"Saturday",22,"D52",77,"Waterfront Communities-The Island (77)",43.6473236,-79.3928604,2019-06-15 22:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231474,12818,27533,158400,16435,16277,1282
"13813","Outside","Theft Of Motor Vehicle",2019,6,15,166,"Saturday",23,"D23",1,"West Humber-Clairville (1)",43.7106895,-79.6113205,2019-06-15 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31066,4719,5078,12911,3721,4644,574
"13814","Outside","Theft Of Motor Vehicle",2019,6,16,167,"Sunday",3,"D23",1,"West Humber-Clairville (1)",43.7249489,-79.6008911,2019-06-16 03:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31066,4719,5078,12911,3721,4644,574
"13815","Outside","Theft Of Motor Vehicle",2019,6,16,167,"Sunday",16,"D14",81,"Trinity-Bellwoods (81)",43.654911,-79.4202728,2019-06-16 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15822,1668,1558,8802,1553,2246,315
"13816","Outside","Theft Of Motor Vehicle",2019,6,16,167,"Sunday",18,"D12",112,"Beechborough-Greenbrook (112)",43.6928749,-79.4701538,2019-06-16 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6857,1168,891,2867,923,1006,151
"13817","Outside","Theft Of Motor Vehicle",2019,6,16,167,"Sunday",19,"D53",39,"Bedford Park-Nortown (39)",43.7188301,-79.4237595,2019-06-16 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23376,4582,3229,8461,3093,4004,664
"13818","Outside","Theft Of Motor Vehicle",2019,6,16,167,"Sunday",22,"D22",16,"Stonegate-Queensway (16)",43.6434326,-79.5133896,2019-06-16 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26195,4245,2609,11147,3827,4355,784
"13819","Outside","Theft Of Motor Vehicle",2019,6,17,168,"Monday",7,"D52",76,"Bay Street Corridor (76)",43.6511726,-79.3813324,2019-06-17 07:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61103,4015,16249,30946,4169,5732,782
"13820","Outside","Theft Of Motor Vehicle",2019,6,17,168,"Monday",11,"D43",127,"Bendale (127)",43.7736168,-79.2611313,2019-06-17 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37219,5652,5721,14970,4392,6522,1118
"13821","Outside","Theft Of Motor Vehicle",2019,6,17,168,"Monday",15,"D52",76,"Bay Street Corridor (76)",43.6486511,-79.3802795,2019-06-17 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61103,4015,16249,30946,4169,5732,782
"13822","Outside","Theft Of Motor Vehicle",2019,6,17,168,"Monday",21,"D23",3,"Thistletown-Beaumond Heights (3)",43.7390137,-79.5548935,2019-06-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11059,1847,1505,4441,1276,2007,374
"13823","Outside","Theft Of Motor Vehicle",2019,6,18,169,"Tuesday",7,"D42",128,"Agincourt South-Malvern West (128)",43.7839317,-79.2853546,2019-06-18 07:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29927,3874,4233,12553,4113,5171,699
"13824","Outside","Theft Of Motor Vehicle",2019,6,18,169,"Tuesday",14,"D41",126,"Dorset Park (126)",43.7717361,-79.2832489,2019-06-18 14:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27004,4590,3408,11324,3597,4083,853
"13825","Outside","Theft Of Motor Vehicle",2019,6,18,169,"Tuesday",15,"D31",25,"Glenfield-Jane Heights (25)",43.7507401,-79.5160751,2019-06-18 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27914,5301,4138,10611,3300,4582,641
"13826","Outside","Theft Of Motor Vehicle",2019,6,18,169,"Tuesday",16,"D32",27,"York University Heights (27)",43.7861862,-79.4747543,2019-06-18 16:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27263,3997,4693,12143,2930,3488,395
"13827","Outside","Theft Of Motor Vehicle",2019,6,19,170,"Wednesday",10,"D31",25,"Glenfield-Jane Heights (25)",43.7559319,-79.5242844,2019-06-19 10:18:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27914,5301,4138,10611,3300,4582,641
"13828","Outside","Theft Of Motor Vehicle",2019,6,19,170,"Wednesday",12,"D41",126,"Dorset Park (126)",43.7683868,-79.2867203,2019-06-19 12:14:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27004,4590,3408,11324,3597,4083,853
"13829","Outside","Theft Of Motor Vehicle",2019,6,19,170,"Wednesday",15,"D33",48,"Hillcrest Village (48)",43.794754,-79.3552322,2019-06-19 15:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14935,1865,1914,5345,1998,3797,556
"13830","Outside","Theft Of Motor Vehicle",2019,6,19,170,"Wednesday",16,"D55",64,"Woodbine Corridor (64)",43.6764641,-79.30896,2019-06-19 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15450,2864,1275,7595,2002,1700,209
"13831","Outside","Theft Of Motor Vehicle",2019,6,19,170,"Wednesday",17,"D43",137,"Woburn (137)",43.7765808,-79.2509155,2019-06-19 17:58:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53968,9712,7729,22143,6301,8082,1140
"13832","Outside","Theft Of Motor Vehicle",2019,6,20,171,"Thursday",0,"D33",53,"Henry Farm (53)",43.7744026,-79.3371124,2019-06-20 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41953,6684,6217,21466,3709,3896,360
"13833","Outside","Theft Of Motor Vehicle",2019,6,20,171,"Thursday",2,"D22",11,"Eringate-Centennial-West Deane (11)",43.6509666,-79.5812302,2019-06-20 02:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17927,2541,2319,6664,2753,3631,545
"13834","Outside","Theft Of Motor Vehicle",2019,6,20,171,"Thursday",8,"D31",26,"Downsview-Roding-CFB (26)",43.7246208,-79.4910812,2019-06-20 08:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36221,5916,4485,15547,4526,5720,899
"13835","Outside","Theft Of Motor Vehicle",2019,6,20,171,"Thursday",10,"D14",85,"South Parkdale (85)",43.6382141,-79.4391632,2019-06-20 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23736,2298,2472,13514,2689,2759,391
"13836","Outside","Theft Of Motor Vehicle",2019,6,20,171,"Thursday",13,"D22",13,"Etobicoke West Mall (13)",43.6445541,-79.5672531,2019-06-20 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15092,2159,1860,6401,2038,2624,643
"13837","Outside","Theft Of Motor Vehicle",2019,6,20,171,"Thursday",13,"D23",2,"Mount Olive-Silverstone-Jamestown (2)",43.7559433,-79.5902252,2019-06-20 13:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33451,7197,5319,13820,3527,3614,305
"13838","Outside","Theft Of Motor Vehicle",2019,6,20,171,"Thursday",14,"D42",130,"Milliken (130)",43.8031311,-79.2889099,2019-06-20 14:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24857,3438,2989,9883,3770,4785,823
"13839","Outside","Theft Of Motor Vehicle",2019,6,20,171,"Thursday",19,"D13",109,"Caledonia-Fairbank (109)",43.6854553,-79.4508972,2019-06-20 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10287,1540,1261,4722,1395,1369,171
"13840","Outside","Theft Of Motor Vehicle",2019,6,20,171,"Thursday",19,"D32",51,"Willowdale East (51)",43.7751579,-79.4143829,2019-06-20 19:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70856,8317,9750,36317,7671,8809,1166
"13841","Outside","Theft Of Motor Vehicle",2019,6,20,171,"Thursday",22,"D22",18,"New Toronto (18)",43.6000175,-79.5086517,2019-06-20 22:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13346,1874,1618,6072,1840,1775,163
"13842","Outside","Theft Of Motor Vehicle",2019,6,20,171,"Thursday",23,"D33",49,"Bayview Woods-Steeles (49)",43.8070412,-79.3764343,2019-06-20 23:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12080,1391,1501,4123,1676,3384,680
"13843","Outside","Theft Of Motor Vehicle",2019,6,21,172,"Friday",0,"D51",75,"Church-Yonge Corridor (75)",43.6657257,-79.3809586,2019-06-21 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42400,1705,6846,25407,4377,4072,338
"13844","Outside","Theft Of Motor Vehicle",2019,6,21,172,"Friday",7,"D22",12,"Markland Wood (12)",43.6320419,-79.5751572,2019-06-21 07:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10906,1385,1204,3720,1793,2795,553
"13845","Outside","Theft Of Motor Vehicle",2019,6,21,172,"Friday",11,"D12",28,"Rustic (28)",43.7047005,-79.5031509,2019-06-21 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9911,1934,1401,3604,1112,1859,364
"13846","Outside","Theft Of Motor Vehicle",2019,6,21,172,"Friday",14,"D22",16,"Stonegate-Queensway (16)",43.6476135,-79.5102463,2019-06-21 14:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26195,4245,2609,11147,3827,4355,784
"13847","Outside","Theft Of Motor Vehicle",2019,6,21,172,"Friday",17,"D51",73,"Moss Park (73)",43.6561661,-79.3701248,2019-06-21 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40825,3066,4101,24946,4967,3783,279
"13848","Outside","Theft Of Motor Vehicle",2019,6,21,172,"Friday",17,"D55",70,"South Riverdale (70)",43.6652756,-79.3535233,2019-06-21 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35803,5105,3140,19298,4007,4277,668
"13849","Outside","Theft Of Motor Vehicle",2019,6,21,172,"Friday",22,"D51",76,"Bay Street Corridor (76)",43.6639061,-79.3841553,2019-06-21 22:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61103,4015,16249,30946,4169,5732,782
"13850","Outside","Theft Of Motor Vehicle",2019,6,22,173,"Saturday",0,"D31",26,"Downsview-Roding-CFB (26)",43.7207031,-79.5013885,2019-06-22 00:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36221,5916,4485,15547,4526,5720,899
"13851","Outside","Theft Of Motor Vehicle",2019,6,22,173,"Saturday",0,"D43",138,"Eglinton East (138)",43.740593,-79.239296,2019-06-22 00:54:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22640,4155,3111,9125,2808,3484,557
"13852","Outside","Theft Of Motor Vehicle",2019,6,22,173,"Saturday",1,"D23",1,"West Humber-Clairville (1)",43.6969604,-79.5926971,2019-06-22 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31066,4719,5078,12911,3721,4644,574
"13853","Outside","Theft Of Motor Vehicle",2019,6,22,173,"Saturday",4,"D13",92,"Corso Italia-Davenport (92)",43.6765709,-79.4453278,2019-06-22 04:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15354,2075,1678,7529,1890,2189,326
"13854","Outside","Theft Of Motor Vehicle",2019,6,22,173,"Saturday",6,"D22",11,"Eringate-Centennial-West Deane (11)",43.6550484,-79.5724411,2019-06-22 06:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17927,2541,2319,6664,2753,3631,545
"13855","Outside","Theft Of Motor Vehicle",2019,6,22,173,"Saturday",11,"D32",26,"Downsview-Roding-CFB (26)",43.7502518,-79.4633865,2019-06-22 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36221,5916,4485,15547,4526,5720,899
"13856","Outside","Theft Of Motor Vehicle",2019,6,22,173,"Saturday",17,"D51",75,"Church-Yonge Corridor (75)",43.6582146,-79.3778534,2019-06-22 17:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42400,1705,6846,25407,4377,4072,338
"13857","Outside","Theft Of Motor Vehicle",2019,6,22,173,"Saturday",18,"D22",14,"Islington-City Centre West (14)",43.6189346,-79.5296783,2019-06-22 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67565,8944,7215,31720,8299,11380,2274
"13858","Outside","Theft Of Motor Vehicle",2019,6,22,173,"Saturday",19,"D13",108,"Briar Hill-Belgravia (108)",43.7046242,-79.4384995,2019-06-22 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14129,1838,1640,6680,1908,2081,307
"13859","Outside","Theft Of Motor Vehicle",2019,6,22,173,"Saturday",20,"D31",25,"Glenfield-Jane Heights (25)",43.7452965,-79.5128479,2019-06-22 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27914,5301,4138,10611,3300,4582,641
"13860","Outside","Theft Of Motor Vehicle",2019,6,22,173,"Saturday",21,"D32",36,"Newtonbrook West (36)",43.7890816,-79.4465332,2019-06-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26345,3106,3676,11508,3438,4604,757
"13861","Outside","Theft Of Motor Vehicle",2019,6,22,173,"Saturday",22,"D12",115,"Mount Dennis (115)",43.6903801,-79.4986954,2019-06-22 22:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15027,2648,2006,6556,1946,1863,293
"13862","Outside","Theft Of Motor Vehicle",2019,6,22,173,"Saturday",22,"D31",21,"Humber Summit (21)",43.7552719,-79.5581131,2019-06-22 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12084,2097,1674,4725,1280,2316,253
"13863","Outside","Theft Of Motor Vehicle",2019,6,22,173,"Saturday",22,"D43",138,"Eglinton East (138)",43.7376328,-79.2437439,2019-06-22 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22640,4155,3111,9125,2808,3484,557
"13864","Outside","Theft Of Motor Vehicle",2019,6,23,174,"Sunday",10,"D31",26,"Downsview-Roding-CFB (26)",43.7255173,-79.5132065,2019-06-23 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36221,5916,4485,15547,4526,5720,899
"13865","Outside","Theft Of Motor Vehicle",2019,6,23,174,"Sunday",11,"D32",37,"Willowdale West (37)",43.7797699,-79.4155731,2019-06-23 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24372,2569,3209,10764,2979,4850,943
"13866","Outside","Theft Of Motor Vehicle",2019,6,23,174,"Sunday",13,"D52",76,"Bay Street Corridor (76)",43.6524429,-79.3792572,2019-06-23 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61103,4015,16249,30946,4169,5732,782
"13867","Outside","Theft Of Motor Vehicle",2019,6,23,174,"Sunday",14,"D23",1,"West Humber-Clairville (1)",43.7204056,-79.6125946,2019-06-23 14:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31066,4719,5078,12911,3721,4644,574
"13868","Outside","Theft Of Motor Vehicle",2019,6,23,174,"Sunday",21,"D42",131,"Rouge (131)",43.8083801,-79.1708145,2019-06-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48333,8274,6965,19241,6954,6887,712
"13869","Outside","Theft Of Motor Vehicle",2019,6,24,175,"Monday",10,"D11",87,"High Park-Swansea (87)",43.6512871,-79.4755249,2019-06-24 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31931,4725,2836,15442,3830,5072,1008
"13870","Outside","Theft Of Motor Vehicle",2019,6,24,175,"Monday",10,"D11",89,"Runnymede-Bloor West Village (89)",43.6652679,-79.4858093,2019-06-24 10:11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11492,2339,1096,5255,1387,1421,223
"13871","Outside","Theft Of Motor Vehicle",2019,6,24,175,"Monday",12,"D42",128,"Agincourt South-Malvern West (128)",43.7794762,-79.2820663,2019-06-24 12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29927,3874,4233,12553,4113,5171,699
"13872","Outside","Theft Of Motor Vehicle",2019,6,24,175,"Monday",15,"D14",80,"Palmerston-Little Italy (80)",43.6648865,-79.4124374,2019-06-24 15:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14076,1303,1492,7987,1283,1995,295
"13873","Outside","Theft Of Motor Vehicle",2019,6,24,175,"Monday",16,"D12",30,"Brookhaven-Amesbury (30)",43.7053909,-79.4778824,2019-06-24 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17651,3340,2445,7579,2172,2117,283
"13874","Outside","Theft Of Motor Vehicle",2019,6,24,175,"Monday",20,"D11",90,"Junction Area (90)",43.6632538,-79.4676514,2019-06-24 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15425,2351,1573,8021,1879,1611,188
"13875","Outside","Theft Of Motor Vehicle",2019,6,24,175,"Monday",20,"D41",126,"Dorset Park (126)",43.7506104,-79.2681274,2019-06-24 20:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27004,4590,3408,11324,3597,4083,853
"13876","Outside","Theft Of Motor Vehicle",2019,6,25,176,"Tuesday",0,"D51",75,"Church-Yonge Corridor (75)",43.6610031,-79.377388,2019-06-25 00:01:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42400,1705,6846,25407,4377,4072,338
"13877","Outside","Theft Of Motor Vehicle",2019,6,25,176,"Tuesday",13,"D14",82,"Niagara (82)",43.6334,-79.3995285,2019-06-25 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98238,6475,7609,73473,5939,4758,299
"13878","Outside","Theft Of Motor Vehicle",2019,6,25,176,"Tuesday",15,"D31",26,"Downsview-Roding-CFB (26)",43.7309151,-79.495369,2019-06-25 15:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36221,5916,4485,15547,4526,5720,899
"13879","Outside","Theft Of Motor Vehicle",2019,6,25,176,"Tuesday",16,"D31",21,"Humber Summit (21)",43.7665482,-79.5647812,2019-06-25 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12084,2097,1674,4725,1280,2316,253
"13880","Outside","Theft Of Motor Vehicle",2019,6,25,176,"Tuesday",18,"D14",82,"Niagara (82)",43.6444817,-79.4174805,2019-06-25 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98238,6475,7609,73473,5939,4758,299
"13881","Outside","Theft Of Motor Vehicle",2019,6,25,176,"Tuesday",18,"D31",26,"Downsview-Roding-CFB (26)",43.7428703,-79.4860001,2019-06-25 18:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36221,5916,4485,15547,4526,5720,899
"13882","Outside","Theft Of Motor Vehicle",2019,6,25,176,"Tuesday",18,"D31",27,"York University Heights (27)",43.7719193,-79.5015182,2019-06-25 18:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27263,3997,4693,12143,2930,3488,395
"13883","Outside","Theft Of Motor Vehicle",2019,6,25,176,"Tuesday",21,"D31",22,"Humbermede (22)",43.7487984,-79.5576324,2019-06-25 21:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14676,2780,2101,6085,1662,2039,245
